take_id,frame_count,annotation_override_frames,detector_evaluated_frames,detector_hand_present_frames,detector_hand_missing_frames,unannotated_frames,reference_error_frames,detector_elapsed_ms,elapsed_wall_time_s,worker_pid
P04_BLACK_M_take_0009,154,35,119,119,0,0,0,4054.8154000002796,4.273206300000311,18664
P04_BLACK_M_take_0010,153,45,108,108,0,0,0,3593.2733000017834,3.7266970999999103,23020
P04_BLACK_N_take_0001,152,49,103,103,0,0,0,3536.5902000025926,3.6805899000000863,18664
P04_BLACK_N_take_0002,151,53,98,98,0,0,0,3389.108300003045,3.5141059000002315,16028
P04_BLACK_N_take_0003,153,48,105,105,0,0,0,3569.078599999102,3.704124299999876,5692
P04_BLACK_N_take_0004,154,50,104,104,0,0,0,3431.3485999955446,3.667189900000267,30392
P04_BLACK_N_take_0005,152,47,105,105,0,0,0,3547.2861999996894,3.677761500000088,30392
P04_BLACK_N_take_0006,154,44,110,110,0,0,0,3812.904500001423,4.082230700000309,23252
P04_BLACK_N_take_0007,151,58,93,93,0,0,0,3284.2039000020122,3.4037798999997904,19472
P04_BLACK_N_take_0008,153,38,115,115,0,0,0,3971.662199999173,4.121947099999943,18664
P04_BLACK_N_take_0009,152,42,110,110,0,0,0,3645.207399996252,3.79268490000004,23252
P04_BLACK_N_take_0010,157,62,95,95,0,0,0,3192.7950999966015,3.4105587999997624,16028
P04_BLACK_O_take_0001,151,32,119,119,0,0,0,4085.7155999992756,4.248820400000113,25208
P04_BLACK_O_take_0002,152,53,99,99,0,0,0,3349.619600001006,3.475889299999835,24320
P04_BLACK_O_take_0003,152,68,84,84,0,0,0,2915.208199999597,3.031704600000012,16028
P04_BLACK_O_take_0004,155,50,105,105,0,0,0,3463.212800000747,3.7233734000001277,23684
P04_BLACK_O_take_0005,154,57,97,97,0,0,0,3329.4226999955754,3.4746046000000206,24320
P04_BLACK_O_take_0006,151,53,98,98,0,0,0,3355.4599000017333,3.4876110000000153,7280
P04_BLACK_O_take_0007,153,53,100,100,0,0,0,3413.959399997111,3.549965600000178,30392
P04_BLACK_O_take_0008,152,47,105,105,0,0,0,3625.319100001434,3.7637720000002446,19472
P04_BLACK_O_take_0009,152,38,114,114,0,0,0,4079.1978000024756,4.236349299999802,25208
P04_BLACK_O_take_0010,152,67,85,85,0,0,0,2944.2112000001543,3.0640935000001264,7280
P04_BLACK_P_take_0001,145,45,100,100,0,0,0,3520.2293000015743,3.6515746000000036,26520
P04_BLACK_P_take_0002,147,42,105,105,0,0,0,3692.580200000066,3.82867750000014,25208
P04_BLACK_P_take_0003,149,48,101,101,0,0,0,3485.0856000030035,3.61822839999968,5692
P04_BLACK_P_take_0004,149,65,84,84,0,0,0,2839.838400001554,2.9401763999999275,18664
P04_BLACK_P_take_0005,148,56,92,92,0,0,0,3168.26779999883,3.290333400000236,23252
P04_BLACK_P_take_0006,148,57,91,91,0,0,0,3191.0110999992867,3.3071030999999493,24320
P04_BLACK_P_take_0007,148,57,91,91,0,0,0,3134.0720000002875,3.245945799999845,16028
P04_BLACK_P_take_0008,146,51,95,95,0,0,0,3345.140700000229,3.476069700000153,13740
P04_BLACK_P_take_0009,147,47,100,100,0,0,0,3470.553300001484,3.6103634000000966,7280
P04_BLACK_P_take_0010,148,60,88,88,0,0,0,2986.2724000022354,3.0991406000002826,19472
P04_BLACK_R_take_0001,151,58,93,93,0,0,0,3316.925699999956,3.4351793000000725,27164
P04_BLACK_R_take_0002,151,47,104,104,0,0,0,3575.350999999955,3.7169872999998006,26520
P04_BLACK_R_take_0003,150,47,103,103,0,0,0,3529.4172999988405,3.6650408000000425,23020
P04_BLACK_R_take_0004,113,41,72,72,0,0,0,2235.584599996855,2.3169699000000037,18664
P04_BLACK_R_take_0005,151,47,104,104,0,0,0,3546.627899998839,3.6838471000000936,22812
P04_BLACK_R_take_0006,151,63,88,88,0,0,0,2937.3800000007577,3.049594099999922,26504
P04_BLACK_R_take_0007,150,62,88,88,0,0,0,2991.925499998615,3.105440300000282,5692
P04_BLACK_R_take_0008,149,59,90,90,0,0,0,3083.991099996183,3.201133999999911,30392
P04_BLACK_R_take_0009,150,49,101,101,0,0,0,3471.175500001209,3.6140481000002183,18664
P04_BLACK_R_take_0010,151,39,112,112,0,0,0,3841.171499999291,3.985005999999885,23684
P04_BLACK_S_take_0001,151,52,99,99,0,0,0,3401.0959999982333,3.5365449999999328,13740
P04_BLACK_S_take_0002,152,59,93,93,0,0,0,3215.0925000005373,3.34150580000005,27164
P04_BLACK_S_take_0003,153,64,89,89,0,0,0,3101.8956999973852,3.2213575000000674,23252
P04_BLACK_S_take_0004,153,53,100,100,0,0,0,3529.273800000283,3.6726370000001225,24320
P04_BLACK_S_take_0005,151,60,91,91,0,0,0,3217.2284999987824,3.348897500000021,23020
P04_BLACK_S_take_0006,153,67,86,86,0,0,0,2968.877999999677,3.0767642999999225,16028
P04_BLACK_S_take_0007,152,66,86,86,0,0,0,2919.0352000014173,3.0379330000000664,26520
P04_BLACK_S_take_0008,151,64,87,87,0,0,0,3015.6489000000875,3.1396365999999034,5692
P04_BLACK_S_take_0009,143,52,91,91,0,0,0,3174.595600002249,3.2930912000001626,18664
P04_BLACK_S_take_0010,152,66,86,86,0,0,0,2983.064100003503,3.0897485000000415,22812
P04_BLACK_T_take_0001,147,31,116,116,0,0,0,4028.5024000013436,4.181096500000422,27164
P04_BLACK_T_take_0002,151,54,97,97,0,0,0,3426.058200000625,3.5635298000001967,18664
P04_BLACK_T_take_0003,151,62,89,89,0,0,0,3155.2579999993213,3.2692995000002156,30392
P04_BLACK_T_take_0004,153,67,86,86,0,0,0,2921.9053999995594,3.039684699999725,19472
P04_BLACK_T_take_0005,151,63,88,88,0,0,0,2979.206999998496,3.100949600000149,23252
P04_BLACK_T_take_0006,151,58,93,93,0,0,0,3163.2350999984737,3.2804802000000564,24320
P04_BLACK_T_take_0007,152,54,98,98,0,0,0,3366.876100002173,3.5027906000000257,26504
P04_BLACK_T_take_0008,150,48,102,102,0,0,0,3429.3858999985787,3.564328100000239,30392
P04_BLACK_T_take_0009,153,63,90,90,0,0,0,3176.2772000047335,3.300277299999834,25208
P04_BLACK_T_take_0010,151,57,94,94,0,0,0,3159.335300004386,3.2849300000002586,16028
P04_BLACK_U_take_0001,143,49,94,94,0,0,0,3189.0277999982573,3.314117200000055,30392
P04_BLACK_U_take_0002,141,56,85,85,0,0,0,3023.9946000024247,3.1440394999999626,16028
P04_BLACK_U_take_0003,139,47,92,92,0,0,0,3182.1693000042615,3.3015385000003334,26504
P04_BLACK_U_take_0004,143,47,96,96,0,0,0,3362.846000000445,3.4990790000001653,23020
P04_BLACK_U_take_0005,142,29,113,113,0,0,0,3835.432599998967,3.9882966000000124,30392
P04_BLACK_U_take_0006,142,56,86,86,0,0,0,2926.82509999986,3.03506440000001,22812
P04_BLACK_U_take_0007,141,51,90,90,0,0,0,3054.9469999987195,3.175155899999936,19472
P04_BLACK_U_take_0008,150,59,91,91,0,0,0,3225.5265000007967,3.3483400999998594,23252
P04_BLACK_U_take_0009,143,39,104,104,0,0,0,3590.6286000035834,3.727050699999836,5692
P04_BLACK_U_take_0010,141,48,93,93,0,0,0,3165.160800002468,3.2941923000003044,25208
P04_BLACK_V_take_0001,147,57,90,90,0,0,0,3028.5327999999936,3.1479616000001442,26520
P04_BLACK_V_take_0002,149,90,59,59,0,0,0,2087.398299999222,2.1695643000002747,23252
P04_BLACK_V_take_0003,151,46,105,105,0,0,0,3699.5032999989235,3.846527799999876,19472
P04_BLACK_V_take_0004,149,55,94,94,0,0,0,3238.823500000308,3.357068100000106,24320
P04_BLACK_V_take_0005,150,55,95,95,0,0,0,3306.9070999999894,3.4270941999998286,24320
P04_BLACK_V_take_0006,150,55,95,95,0,0,0,3222.1064999962437,3.3418908999997257,16028
P04_BLACK_V_take_0007,150,59,91,91,0,0,0,3131.0065000020586,3.25623829999995,19472
P04_BLACK_V_take_0008,149,62,87,87,0,0,0,2969.822999999451,3.085348900000099,16028
P04_BLACK_V_take_0009,150,62,88,88,0,0,0,2990.4466000025423,3.1066538999998556,25208
P04_BLACK_V_take_0010,147,53,94,94,0,0,0,3286.080300001231,3.403118000000177,22812
P04_BLACK_W_take_0001,149,29,120,120,0,0,0,4154.231799998797,4.312264199999845,19472
P04_BLACK_W_take_0002,148,56,92,92,0,0,0,3120.2608999983568,3.2444188999998005,25208
P04_BLACK_W_take_0003,149,55,94,94,0,0,0,3167.7254999999604,3.289291300000059,25208
P04_BLACK_W_take_0004,150,68,82,82,0,0,0,2838.9731000011125,2.9518536999999014,7280
P04_BLACK_W_take_0005,149,58,91,91,0,0,0,3204.504199999519,3.3188046000000213,26520
P04_BLACK_W_take_0006,149,38,111,111,0,0,0,3905.080399999406,4.049773600000208,22812
P04_BLACK_W_take_0007,147,21,126,126,0,0,0,4429.285700000946,4.60039450000022,26504
P04_BLACK_W_take_0008,153,62,91,91,0,0,0,3036.707500004468,3.1618462000001273,7280
P04_BLACK_W_take_0009,148,52,96,96,0,0,0,3338.90989999918,3.4658187999998518,7280
P04_BLACK_W_take_0010,148,42,106,106,0,0,0,3684.3941000006453,3.8275597000001653,27164
P04_BLACK_Y_take_0001,148,60,88,88,0,0,0,3001.367399996525,3.11825540000018,23020
P04_BLACK_Y_take_0002,151,47,104,104,0,0,0,3669.282499998644,3.8137133999998696,25208
P04_BLACK_Y_take_0003,148,49,99,99,0,0,0,3467.6534000018364,3.597565100000338,5692
P04_BLACK_Y_take_0004,146,39,107,107,0,0,0,3717.051200002061,3.8557224000001042,23252
P04_BLACK_Y_take_0005,152,46,106,106,0,0,0,3556.2482999994245,3.704808299999968,23684
P04_BLACK_Y_take_0006,148,41,107,107,0,0,0,3625.7495999984712,3.7734224000000722,18664
P04_BLACK_Y_take_0007,149,48,101,101,0,0,0,3539.787599999727,3.6895973000000595,26504
P04_BLACK_Y_take_0008,148,52,96,96,0,0,0,3310.4570999971656,3.430007100000239,30392
P04_BLACK_Y_take_0009,150,66,84,84,0,0,0,2889.17469999933,2.9968847000000096,27164
P04_BLACK_Y_take_0010,149,57,92,92,0,0,0,3058.9041000007455,3.179026999999678,23684
P04_BLUE_A_take_0001,132,33,99,99,0,0,0,3394.418100000621,3.5267768000003343,7280
P04_BLUE_A_take_0002,130,31,99,99,0,0,0,3319.6489000038127,3.4600733000002037,23020
P04_BLUE_A_take_0003,141,26,115,115,0,0,0,3978.8436000003458,4.130539899999803,7280
P04_BLUE_A_take_0004,109,36,73,73,0,0,0,1720.5379999982142,1.7860756000000038,26520
P04_BLUE_A_take_0005,141,40,101,101,0,0,0,3550.645499998609,3.6826491000001624,27164
P04_BLUE_A_take_0006,138,38,100,100,0,0,0,3492.4038000008295,3.6283105999996224,18664
P04_BLUE_A_take_0007,141,29,112,112,0,0,0,3845.8790999989105,4.004508800000167,26520
P04_BLUE_A_take_0008,139,35,104,104,0,0,0,3595.3502000002118,3.735457100000076,23684
P04_BLUE_A_take_0009,138,29,109,109,0,0,0,3695.649100000537,3.8360453999998754,30392
P04_BLUE_A_take_0010,122,31,91,91,0,0,0,3193.735000002107,3.315151899999819,18664
P04_BLUE_B_take_0001,117,19,98,98,0,0,0,1033.7423999999373,1.0841166000000158,5692
P04_BLUE_B_take_0002,119,16,103,103,0,0,0,3563.9549000015904,3.7055873999997857,13740
P04_BLUE_B_take_0003,118,33,85,85,0,0,0,2856.1047999992297,2.973540999999841,27164
P04_BLUE_B_take_0004,119,38,81,81,0,0,0,2720.6565999990744,2.8264272999999775,23020
P04_BLUE_B_take_0005,119,24,95,95,0,0,0,3277.7495999994244,3.4057858000001033,18664
P04_BLUE_B_take_0006,120,39,81,81,0,0,0,2824.4944999996733,2.9366479000000254,24320
P04_BLUE_B_take_0007,123,39,84,84,0,0,0,2859.0039999980945,2.9695388000000094,16028
P04_BLUE_B_take_0008,120,39,81,81,0,0,0,2764.925000002677,2.8664864000002126,16028
P04_BLUE_B_take_0009,95,57,38,38,0,0,0,1118.5395999996217,1.1638708000000406,23684
P04_BLUE_B_take_0010,118,56,62,62,0,0,0,2092.1869999988303,2.1729777999998987,26520
P04_BLUE_C_take_0001,120,32,88,88,0,0,0,3011.402099999941,3.1294935999999325,19472
P04_BLUE_C_take_0002,122,24,98,98,0,0,0,3395.9502999996403,3.5298414999997476,30392
P04_BLUE_C_take_0003,119,18,101,101,0,0,0,3424.5945000020583,3.5665529000002607,30392
P04_BLUE_C_take_0004,120,50,70,70,0,0,0,2514.9722000005568,2.613476399999854,26504
P04_BLUE_C_take_0005,122,49,73,73,0,0,0,2510.236600002372,2.610149900000124,23252
P04_BLUE_C_take_0006,120,36,84,84,0,0,0,2917.227199999161,3.032574299999851,23684
P04_BLUE_C_take_0007,119,32,87,87,0,0,0,3040.9051000006,3.158790500000123,23252
P04_BLUE_C_take_0008,120,36,84,84,0,0,0,2332.645199996932,2.4319178999999167,5692
P04_BLUE_C_take_0009,120,40,80,80,0,0,0,2760.266400001001,2.8697297999997318,24320
P04_BLUE_C_take_0010,121,53,68,68,0,0,0,2407.3016999973333,2.4978095999999823,13740
P04_BLUE_E_take_0001,82,24,58,58,0,0,0,1390.6478000003517,1.4443295000000944,23684
P04_BLUE_E_take_0002,139,48,91,91,0,0,0,3106.980999999905,3.2275581999997485,13740
P04_BLUE_E_take_0003,129,44,85,85,0,0,0,3006.446299999425,3.122466499999973,26520
P04_BLUE_E_take_0004,128,45,83,83,0,0,0,2795.139899998503,2.901651199999833,23684
P04_BLUE_E_take_0005,127,38,89,89,0,0,0,3018.44230000097,3.133990000000267,26520
P04_BLUE_E_take_0006,129,31,98,98,0,0,0,3479.1214999982003,3.6099764999999024,25208
P04_BLUE_E_take_0007,131,33,98,98,0,0,0,3408.0121000015424,3.5312997000000905,22812
P04_BLUE_E_take_0008,130,38,92,92,0,0,0,3152.26740000071,3.2814021000003777,5692
P04_BLUE_E_take_0009,130,51,79,79,0,0,0,2731.6353000014715,2.8355639999999767,23020
P04_BLUE_E_take_0010,129,50,79,79,0,0,0,2718.3270000023185,2.8294753999998647,19472
P04_BLUE_I_take_0001,87,40,47,47,0,0,0,713.4388999993462,0.7514301000001069,13740
P04_BLUE_I_take_0002,126,36,90,90,0,0,0,3099.36640000069,3.2189150999997764,5692
P04_BLUE_I_take_0003,127,38,89,89,0,0,0,3043.447800001559,3.154507300000205,22812
P04_BLUE_I_take_0004,127,33,94,94,0,0,0,3192.9251000005934,3.319234199999755,25208
P04_BLUE_I_take_0005,125,40,85,85,0,0,0,2968.934700000773,3.080649099999846,30392
P04_BLUE_I_take_0006,130,36,94,94,0,0,0,3231.7742999994152,3.3583717999999863,5692
P04_BLUE_I_take_0007,126,58,68,68,0,0,0,2384.625099999539,2.4713738000000376,25208
P04_BLUE_I_take_0008,127,51,76,76,0,0,0,2682.3806000011245,2.78588179999997,7280
P04_BLUE_I_take_0009,127,53,74,74,0,0,0,2545.2275000038753,2.6436274000002413,27164
